station_ID,YEAR,DAY,LON,LAT,ALT
1326,1961,112,6.25,51.5833,20
1469,1961,112,6.26667,50.5667,530
2168,1961,112,9.51667,51.3833,170
2496,1961,112,7.3,49.75,450
2953,1961,112,8.86667,48.8667,350
3065,1961,112,9.4,49.4,230
3087,1961,112,8.73333,49.25,140
3633,1961,112,11.3167,48.6333,420
4340,1961,112,10.2833,49.95,220
1910,1961,113,9.21667,50.6167,420
3071,1961,113,9.61667,49.3667,240
3534,1961,113,11.95,48.05,530
5449,1961,113,13.75,50.75,760
6398,1961,113,10.8,50.6833,700
2735,1961,114,7.35,49.25,240
4135,1961,114,11.9667,50.2167,520
4740,1961,114,14.3,51.9833,47
5528,1961,114,12.65,50.7333,400
481,1961,114,9.95,51.5333,190
2049,1961,114,8.91667,50.1167,110
2763,1961,115,7.76667,49.5,250
2886,1961,115,9.95,49.25,440
3628,1961,115,11.0167,47.8,980
3798,1961,115,12.8833,49.0833,430
3875,1961,115,11.65,49.3833,480
4386,1961,115,10.2167,49.7167,230
2225,1961,115,9.86667,50.95,230
2552,1961,115,7.55,50.1667,450
2615,1961,115,6.41667,50.2,450
4741,1961,115,14.1167,52.2167,100
5501,1961,115,12.45,50.8667,260
531,1961,116,9.73333,51.95,200
5788,1961,116,11.4667,52.3833,75
2831,1961,116,7.41667,49.35,280
3088,1961,116,8.8,49.3833,130
3589,1961,116,11.75,47.65,790
3693,1961,116,12.9667,48.8333,310
3982,1961,116,12.4167,49.55,630
4015,1961,116,11,49.8667,290
3014,1961,117,9.88333,49.0833,370
3100,1961,117,8.4,48.95,130
3685,1961,117,11.0333,47.8833,700
4256,1961,117,10.3167,49.45,350
2869,1961,118,9.58333,48.9833,290
3486,1961,118,10.8833,48.05,590
3997,1961,118,12.1333,50.1667,540
4317,1961,118,9.91667,50.2833,500
427,1961,118,9.45,52.4,50
680,1961,118,9.73333,53.45,40
911,1961,118,7.31667,52.8667,10
1981,1961,118,9.03333,49.7833,290
2294,1961,118,9.35,50.8833,270
2761,1961,119,7.56667,49.4667,250
4632,1961,119,7.05,49.1667,230
1876,1961,119,7.43333,51.4,120
1936,1961,119,9.15,50.3667,300
766,1961,120,10.6,53.1333,50
951,1961,120,7.3,52.5,25
1074,1961,120,9.85,51.9,200
1832,1961,120,8.1,50.9167,350
3230,1961,120,9.2,47.7,410
3378,1961,120,9.71667,48.2833,510
3422,1961,120,9.2,48.4,800
3978,1961,120,12.2667,49.6333,450
4198,1961,120,10.3333,49.1667,450
563,1961,121,10.0333,51.8,130
1713,1961,121,9.3,51.5833,230
3694,1961,121,12.6,48.8833,330
3884,1961,121,11.45,49.1667,400
5943,1961,121,11.0833,51.5667,435
3284,1961,122,8.16667,48.4833,280
3343,1961,122,8.28333,48.3833,420
3630,1961,122,10.8,47.8333,830
3750,1961,122,12.1833,48.5833,390
4517,1961,122,10.2333,47.7167,900
977,1961,122,8.03333,52.3167,90
4848,1961,123,13.35,52.9833,45
5443,1961,123,13,50.9,290
5670,1961,124,13.0333,50.7333,450
6020,1961,124,12.7833,51.9167,90
2853,1961,124,10.1333,48.9667,440
4364,1961,124,10.4333,50.15,290
4584,1961,124,10.2167,47.5667,730
2187,1961,125,8.7,50.7333,180
3105,1961,125,8.3,48.9667,120
4333,1961,125,9.65,50.1,180
6313,1961,125,11.5833,50.5833,530
3987,1961,126,12.7167,49.3833,520
4055,1961,126,11.1667,49.95,450
4156,1961,126,11.95,50.0167,600
3127,1961,127,9.28333,49.4167,290
3986,1961,127,12.5833,49.4333,530
5661,1961,127,12.6333,51.3667,145
1324,1961,128,6.18333,51.6333,20
3346,1961,128,8.85,48.2833,520
3656,1961,128,12.65,47.7667,680
4494,1961,128,10.75,47.5667,810
1872,1961,129,7.36667,51.3,220
2253,1961,130,8.7,51.35,420
3705,1961,130,12.8,48.8167,320
4240,1961,130,10.3333,49.3833,440
4469,1961,130,10.3,48.55,440
4641,1961,132,6.91667,49.4167,220
5277,1961,132,13.4333,54.6833,40
3515,1961,133,11.4167,47.7167,620
4263,1961,135,10.9333,48.9,550
4394,1961,136,10.4667,50.3,280
142,1961,136,11.1,54.5,6
360,1961,137,8.75,52.7667,55
3849,1961,138,11.8167,49.6167,400
4054,1961,138,11.2833,49.9333,400
3264,1961,140,8.03333,47.8,920
3995,1961,140,12.0833,50,530
2242,1961,143,8.73333,51.35,400
3070,1961,149,9.41667,49.6333,410
4506,1961,156,10.1167,48.1667,530
4495,1961,157,10.4167,48.4333,460
2842,1962,116,9.21667,48.7167,391
3343,1962,116,8.28333,48.3833,420
4395,1962,116,10.5333,50.2667,300
3087,1962,120,8.73333,49.25,140
656,1962,120,10.35,52.5333,50
3526,1962,121,11.4167,48.3833,470
2652,1962,121,6.88333,49.9833,160
2966,1962,122,9.08333,48.9,280
4173,1962,122,10.5167,49.35,410
4239,1962,123,11.4,49.4,450
2294,1962,123,9.35,50.8833,270
2959,1962,124,9.1,49.05,220
244,1962,124,9.56667,54.5167,18
1074,1962,124,9.85,51.9,200
1674,1962,124,8.93333,52.1,160
2867,1962,125,9.36667,48.9833,290
3070,1962,125,9.41667,49.6333,410
3100,1962,125,8.4,48.95,130
2568,1962,125,6.65,49.75,260
4332,1962,126,9.61667,50.2167,220
2182,1962,126,8.6,50.6833,220
1324,1962,127,6.18333,51.6333,20
2655,1962,127,6.76667,49.9833,290
5528,1962,127,12.65,50.7333,400
2958,1962,127,9.13333,48.9667,200
3617,1962,127,11.6333,48.6,410
4373,1962,127,10.3667,50.1833,290
103,1962,128,10.7,53.6167,30
2761,1962,128,7.56667,49.4667,250
3143,1962,128,8.91667,49.3333,210
3545,1962,128,11.9333,48.4667,420
4456,1962,128,10.2667,48.45,450
4172,1962,129,10.8,49.3333,400
2545,1962,129,7.61667,50.5667,230
2739,1962,130,7.88333,49.1667,240
2937,1962,130,9.28333,49.15,220
3105,1962,130,8.3,48.9667,120
3230,1962,130,9.2,47.7,410
3694,1962,130,12.6,48.8833,330
3705,1962,130,12.8,48.8167,320
3827,1962,130,13.5167,48.75,440
4080,1962,130,11.5167,50.3667,590
4241,1962,130,10.2667,49.2833,500
480,1962,130,9.93333,51.5333,150
765,1962,130,9.83333,53.0333,75
766,1962,130,10.6,53.1333,50
1127,1962,130,10.55,52.1667,80
1981,1962,130,9.03333,49.7833,290
2053,1962,130,8.78333,50.8167,200
2391,1962,130,7.95,50.0167,220
5621,1962,130,12.8,51.0333,180
1072,1962,131,10.4333,52.3,80
1129,1962,131,8.2,53.15,5
3967,1962,131,12.3167,49.7833,600
4121,1962,131,11.7333,50.2833,610
4615,1962,131,6.86667,49.4833,250
4740,1962,132,14.3,51.9833,47
199,1962,132,10.1667,54.1167,45
1713,1962,132,9.3,51.5833,230
2049,1962,132,8.91667,50.1167,110
2217,1962,132,9.93333,51.0167,330
3076,1962,132,9.58333,49.4667,340
3284,1962,132,8.16667,48.4833,280
3589,1962,132,11.75,47.65,790
3959,1962,132,11.6833,49.5333,420
4445,1962,132,10.0333,49.8833,260
94,1962,133,10.6333,53.4833,20
5457,1962,133,13.1167,51.1167,210
2976,1962,133,9.76667,49.4833,250
3018,1962,134,10.1167,48.5,460
3071,1962,134,9.61667,49.3667,240
3254,1962,134,7.63333,47.6,280
1539,1962,134,7.3,51.8333,65
680,1962,135,9.73333,53.45,40
911,1962,135,7.31667,52.8667,10
1723,1962,135,8.38333,51.9167,75
1936,1962,135,9.15,50.3667,300
4055,1962,135,11.1667,49.95,450
481,1962,136,9.95,51.5333,190
2168,1962,136,9.51667,51.3833,170
3346,1962,136,8.85,48.2833,520
3798,1962,136,12.8833,49.0833,430
4015,1962,136,11,49.8667,290
4643,1962,136,6.9,49.4667,260
6313,1962,136,11.5833,50.5833,530
3633,1962,137,11.3167,48.6333,420
3875,1962,137,11.65,49.3833,480
4251,1962,137,10.95,49.3667,380
4364,1962,137,10.4333,50.15,290
4412,1962,137,10.35,50.4,310
4741,1962,137,14.1167,52.2167,100
5449,1962,137,13.75,50.75,760
5501,1962,137,12.45,50.8667,260
2286,1962,137,9.26667,51.2333,260
2296,1962,137,9.06667,51,320
3014,1962,138,9.88333,49.0833,370
3023,1962,138,8.8,49.0667,190
3378,1962,138,9.71667,48.2833,510
3520,1962,138,13,47.6333,550
3659,1962,138,12.65,47.8167,610
4632,1962,138,7.05,49.1667,230
1326,1962,138,6.25,51.5833,20
2069,1962,138,8.73333,50.9833,250
2404,1962,138,9.36667,50.3,150
4848,1962,138,13.35,52.9833,45
2496,1962,139,7.3,49.75,450
2909,1962,139,9.86667,48.65,685
3091,1962,139,8.75,49.2667,180
1851,1962,140,8.36667,51,520
2187,1962,140,8.7,50.7333,180
2438,1962,140,8.35,50.6167,190
3127,1962,140,9.28333,49.4167,290
3865,1962,140,12.85,49.3167,400
3984,1962,140,12.75,49.3167,420
3987,1962,140,12.7167,49.3833,520
4198,1962,140,10.3333,49.1667,450
4539,1962,140,10.15,47.9667,610
5413,1962,140,12.3,50.5333,440
6020,1962,141,12.7833,51.9167,90
6398,1962,141,10.8,50.6833,700
118,1962,141,8.96667,54.6167,10
2893,1962,142,10.1833,49.1333,460
3422,1962,142,9.2,48.4,800
3630,1962,142,10.8,47.8333,830
3986,1962,142,12.5833,49.4333,530
4266,1962,142,11.1167,49.0167,560
502,1962,142,9.7,51.8,160
1832,1962,142,8.1,50.9167,350
2009,1962,142,8.81667,50.5167,170
5788,1962,142,11.4667,52.3833,75
360,1962,143,8.75,52.7667,55
2869,1962,143,9.58333,48.9833,290
3997,1962,143,12.1333,50.1667,540
2615,1962,144,6.41667,50.2,450
3482,1962,144,12.8833,47.7333,480
3849,1962,144,11.8167,49.6167,400
4135,1962,144,11.9667,50.2167,520
3065,1962,145,9.4,49.4,230
4054,1962,145,11.2833,49.9333,400
4333,1962,145,9.65,50.1,180
4340,1962,145,10.2833,49.95,220
4495,1962,145,10.4167,48.4333,460
142,1962,145,11.1,54.5,6
2489,1962,145,7.28333,49.6333,420
2886,1962,146,9.95,49.25,440
3515,1962,146,11.4167,47.7167,620
3750,1962,146,12.1833,48.5833,390
4098,1962,146,11.6167,50.1167,370
5443,1962,146,13,50.9,290
3366,1962,147,8.78333,48.65,450
3486,1962,147,10.8833,48.05,590
3978,1962,147,12.2667,49.6333,450
152,1962,148,10.8167,54.1,10
427,1962,148,9.45,52.4,50
531,1962,148,9.73333,51.95,200
4157,1962,148,11.8833,50.1,620
5661,1962,148,12.6333,51.3667,145
3628,1962,150,11.0167,47.8,980
4519,1962,150,10.35,47.7,710
5670,1962,150,13.0333,50.7333,450
563,1962,151,10.0333,51.8,130
2024,1962,151,9.31667,50.4667,460
3187,1962,151,8.5,47.95,690
3656,1962,151,12.65,47.7667,680
4584,1962,151,10.2167,47.5667,730
2853,1962,152,10.1333,48.9667,440
3685,1962,152,11.0333,47.8833,700
4240,1962,152,10.3333,49.3833,440
4256,1962,152,10.3167,49.45,350
5277,1962,152,13.4333,54.6833,40
5943,1962,152,11.0833,51.5667,435
4263,1962,153,10.9333,48.9,550
4458,1962,153,10.3167,47.7333,680
1469,1962,153,6.26667,50.5667,530
2253,1962,153,8.7,51.35,420
2075,1962,154,8.5,50.9667,420
4156,1962,155,11.95,50.0167,600
2831,1962,157,7.41667,49.35,280
1872,1962,158,7.36667,51.3,220
3264,1962,159,8.03333,47.8,920
2552,1962,160,7.55,50.1667,450
4386,1962,161,10.2167,49.7167,230
4506,1962,162,10.1167,48.1667,530
4517,1962,163,10.2333,47.7167,900
977,1962,165,8.03333,52.3167,90
4494,1962,166,10.75,47.5667,810
2216,1962,167,9.53333,50.9833,370
4394,1962,172,10.4667,50.3,280
3343,1963,114,8.28333,48.3833,420
656,1963,114,10.35,52.5333,50
1127,1963,115,10.55,52.1667,80
2966,1963,116,9.08333,48.9,280
2568,1963,118,6.65,49.75,260
3070,1963,118,9.41667,49.6333,410
3284,1963,118,8.16667,48.4833,280
4241,1963,118,10.2667,49.2833,500
3143,1963,119,8.91667,49.3333,210
4173,1963,119,10.5167,49.35,410
4332,1963,119,9.61667,50.2167,220
4333,1963,120,9.65,50.1,180
1442,1963,120,6.2,50.7833,180
3018,1963,121,10.1167,48.5,460
1674,1963,121,8.93333,52.1,160
2545,1963,121,7.61667,50.5667,230
5621,1963,121,12.8,51.0333,180
103,1963,122,10.7,53.6167,30
2069,1963,122,8.73333,50.9833,250
2867,1963,122,9.36667,48.9833,290
4395,1963,122,10.5333,50.2667,300
4615,1963,122,6.86667,49.4833,250
244,1963,123,9.56667,54.5167,18
2391,1963,123,7.95,50.0167,220
3173,1963,123,8.25,48.7667,180
4456,1963,123,10.2667,48.45,450
2842,1963,124,9.21667,48.7167,391
3087,1963,124,8.73333,49.25,140
3378,1963,124,9.71667,48.2833,510
450,1963,124,9.25,52.7167,25
1539,1963,124,7.3,51.8333,65
1981,1963,124,9.03333,49.7833,290
2937,1963,125,9.28333,49.15,220
3542,1963,125,12.1833,48.3833,460
3659,1963,125,12.65,47.8167,610
4239,1963,125,11.4,49.4,450
1821,1963,125,8.08333,50.75,380
2489,1963,125,7.28333,49.6333,420
1129,1963,126,8.2,53.15,5
1326,1963,126,6.25,51.5833,20
2953,1963,126,8.86667,48.8667,350
3124,1963,126,9.21667,49.4667,390
3545,1963,126,11.9333,48.4667,420
480,1963,127,9.93333,51.5333,150
2438,1963,127,8.35,50.6167,190
2652,1963,127,6.88333,49.9833,160
3254,1963,127,7.63333,47.6,280
3781,1963,127,13,48.4,400
4098,1963,127,11.6167,50.1167,370
4364,1963,127,10.4333,50.15,290
5457,1963,127,13.1167,51.1167,210
2958,1963,128,9.13333,48.9667,200
2959,1963,128,9.1,49.05,220
4045,1963,128,11.15,50.2667,380
4121,1963,128,11.7333,50.2833,610
4643,1963,128,6.9,49.4667,260
4740,1963,128,14.3,51.9833,47
765,1963,128,9.83333,53.0333,75
1723,1963,128,8.38333,51.9167,75
1759,1963,128,8.58333,51.4,460
1936,1963,128,9.15,50.3667,300
2009,1963,128,8.81667,50.5167,170
4848,1963,129,13.35,52.9833,45
5528,1963,129,12.65,50.7333,400
94,1963,129,10.6333,53.4833,20
2187,1963,129,8.7,50.7333,180
2217,1963,129,9.93333,51.0167,330
2225,1963,129,9.86667,50.95,230
2893,1963,129,10.1833,49.1333,460
3617,1963,129,11.6333,48.6,410
481,1963,130,9.95,51.5333,190
5413,1963,130,12.3,50.5333,440
3014,1963,130,9.88333,49.0833,370
3071,1963,130,9.61667,49.3667,240
3076,1963,130,9.58333,49.4667,340
3520,1963,130,13,47.6333,550
3798,1963,130,12.8833,49.0833,430
3827,1963,130,13.5167,48.75,440
4080,1963,130,11.5167,50.3667,590
4412,1963,130,10.35,50.4,310
2404,1963,131,9.36667,50.3,150
3088,1963,131,8.8,49.3833,130
3100,1963,131,8.4,48.95,130
3959,1963,131,11.6833,49.5333,420
4469,1963,131,10.3,48.55,440
2761,1963,132,7.56667,49.4667,250
2976,1963,132,9.76667,49.4833,250
3091,1963,132,8.75,49.2667,180
3685,1963,132,11.0333,47.8833,700
3694,1963,132,12.6,48.8833,330
3876,1963,132,11.9,49.8667,460
3984,1963,132,12.75,49.3167,420
4172,1963,132,10.8,49.3333,400
4251,1963,132,10.95,49.3667,380
4340,1963,132,10.2833,49.95,220
4373,1963,132,10.3667,50.1833,290
4445,1963,132,10.0333,49.8833,260
4632,1963,132,7.05,49.1667,230
199,1963,132,10.1667,54.1167,45
766,1963,132,10.6,53.1333,50
1074,1963,132,9.85,51.9,200
2023,1963,132,9.45,50.6333,270
2655,1963,132,6.76667,49.9833,290
3346,1963,133,8.85,48.2833,520
4741,1963,133,14.1167,52.2167,100
1832,1963,134,8.1,50.9167,350
1851,1963,134,8.36667,51,520
2286,1963,134,9.26667,51.2333,260
2496,1963,134,7.3,49.75,450
2739,1963,134,7.88333,49.1667,240
3526,1963,134,11.4167,48.3833,470
3534,1963,134,11.95,48.05,530
3824,1963,134,13.8167,48.75,720
3978,1963,134,12.2667,49.6333,450
2168,1963,135,9.51667,51.3833,170
3366,1963,135,8.78333,48.65,450
3849,1963,135,11.8167,49.6167,400
3987,1963,135,12.7167,49.3833,520
4198,1963,135,10.3333,49.1667,450
3515,1963,136,11.4167,47.7167,620
4263,1963,136,10.9333,48.9,550
5449,1963,136,13.75,50.75,760
5943,1963,136,11.0833,51.5667,435
291,1963,136,10.2667,53.7333,45
2075,1963,136,8.5,50.9667,420
2216,1963,136,9.53333,50.9833,370
2763,1963,137,7.76667,49.5,250
2831,1963,137,7.41667,49.35,280
3589,1963,137,11.75,47.65,790
3738,1963,137,11.8667,48.9333,480
4055,1963,137,11.1667,49.95,450
4135,1963,137,11.9667,50.2167,520
360,1963,137,8.75,52.7667,55
1910,1963,137,9.21667,50.6167,420
1324,1963,138,6.18333,51.6333,20
5661,1963,138,12.6333,51.3667,145
6020,1963,138,12.7833,51.9167,90
3023,1963,138,8.8,49.0667,190
3633,1963,138,11.3167,48.6333,420
3875,1963,138,11.65,49.3833,480
4015,1963,138,11,49.8667,290
4495,1963,138,10.4167,48.4333,460
563,1963,139,10.0333,51.8,130
1872,1963,139,7.36667,51.3,220
2049,1963,139,8.91667,50.1167,110
2153,1963,139,9.81667,50.75,370
2869,1963,139,9.58333,48.9833,290
3230,1963,139,9.2,47.7,410
3630,1963,139,10.8,47.8333,830
3656,1963,139,12.65,47.7667,680
3967,1963,139,12.3167,49.7833,600
3997,1963,139,12.1333,50.1667,540
2886,1963,140,9.95,49.25,440
3986,1963,140,12.5833,49.4333,530
4256,1963,140,10.3167,49.45,350
5670,1963,140,13.0333,50.7333,450
6398,1963,140,10.8,50.6833,700
152,1963,140,10.8167,54.1,10
317,1963,140,9.11667,53.9833,20
977,1963,140,8.03333,52.3167,90
2764,1963,141,7.63333,49.3833,340
2909,1963,141,9.86667,48.65,685
3486,1963,141,10.8833,48.05,590
2296,1963,141,9.06667,51,320
6313,1963,141,11.5833,50.5833,530
911,1963,142,7.31667,52.8667,10
427,1963,143,9.45,52.4,50
4039,1963,143,10.8,50.3667,340
3422,1963,144,9.2,48.4,800
3482,1963,144,12.8833,47.7333,480
4517,1963,144,10.2333,47.7167,900
4317,1963,145,9.91667,50.2833,500
2024,1963,145,9.31667,50.4667,460
5788,1963,145,11.4667,52.3833,75
2294,1963,146,9.35,50.8833,270
5443,1963,146,13,50.9,290
3105,1963,146,8.3,48.9667,120
3127,1963,146,9.28333,49.4167,290
4584,1963,146,10.2167,47.5667,730
1469,1963,147,6.26667,50.5667,530
2853,1963,147,10.1333,48.9667,440
4386,1963,147,10.2167,49.7167,230
4494,1963,148,10.75,47.5667,810
3628,1963,150,11.0167,47.8,980
5277,1963,151,13.4333,54.6833,40
4157,1963,153,11.8833,50.1,620
4156,1963,154,11.95,50.0167,600
4539,1963,154,10.15,47.9667,610
142,1963,158,11.1,54.5,6
4240,1963,158,10.3333,49.3833,440
1876,1963,159,7.43333,51.4,120
2112,1963,159,9.76667,50.5667,310
4394,1963,160,10.4667,50.3,280
4506,1963,161,10.1167,48.1667,530
3264,1963,162,8.03333,47.8,920
502,1963,163,9.7,51.8,160
118,1963,171,8.96667,54.6167,10
3063,1963,179,8.51667,49.2167,110
2842,1964,110,9.21667,48.7167,391
2966,1964,112,9.08333,48.9,280
2489,1964,115,7.28333,49.6333,420
3065,1964,116,9.4,49.4,230
3254,1964,116,7.63333,47.6,280
3526,1964,117,11.4167,48.3833,470
656,1964,118,10.35,52.5333,50
1539,1964,118,7.3,51.8333,65
2391,1964,118,7.95,50.0167,220
3018,1964,118,10.1167,48.5,460
3063,1964,118,8.51667,49.2167,110
3378,1964,119,9.71667,48.2833,510
3520,1964,119,13,47.6333,550
213,1964,119,9.65,54.0833,60
2568,1964,119,6.65,49.75,260
3143,1964,120,8.91667,49.3333,210
4173,1964,120,10.5167,49.35,410
3545,1964,121,11.9333,48.4667,420
3617,1964,121,11.6333,48.6,410
4539,1964,121,10.15,47.9667,610
3100,1964,122,8.4,48.95,130
3827,1964,122,13.5167,48.75,440
4239,1964,122,11.4,49.4,450
4615,1964,122,6.86667,49.4833,250
1127,1964,122,10.55,52.1667,80
2415,1964,122,8.06667,50.1667,380
2959,1964,123,9.1,49.05,220
4395,1964,123,10.5333,50.2667,300
244,1964,123,9.56667,54.5167,18
1981,1964,123,9.03333,49.7833,290
1072,1964,124,10.4333,52.3,80
1759,1964,124,8.58333,51.4,460
2496,1964,124,7.3,49.75,450
3087,1964,124,8.73333,49.25,140
3124,1964,124,9.21667,49.4667,390
4046,1964,124,11.1333,50.2167,330
4332,1964,124,9.61667,50.2167,220
480,1964,125,9.93333,51.5333,150
2069,1964,125,8.73333,50.9833,250
2739,1964,125,7.88333,49.1667,240
2893,1964,125,10.1833,49.1333,460
2953,1964,125,8.86667,48.8667,350
2958,1964,125,9.13333,48.9667,200
3563,1964,125,11.2833,48.7833,410
3659,1964,125,12.65,47.8167,610
4364,1964,125,10.4333,50.15,290
3284,1964,126,8.16667,48.4833,280
3486,1964,126,10.8833,48.05,590
4045,1964,126,11.15,50.2667,380
4643,1964,126,6.9,49.4667,260
94,1964,126,10.6333,53.4833,20
199,1964,126,10.1667,54.1167,45
680,1964,126,9.73333,53.45,40
1129,1964,126,8.2,53.15,5
2225,1964,126,9.86667,50.95,230
2545,1964,126,7.61667,50.5667,230
3076,1964,127,9.58333,49.4667,340
3343,1964,127,8.28333,48.3833,420
3366,1964,127,8.78333,48.65,450
4373,1964,127,10.3667,50.1833,290
2404,1964,127,9.36667,50.3,150
2655,1964,127,6.76667,49.9833,290
5413,1964,127,12.3,50.5333,440
5528,1964,127,12.65,50.7333,400
5621,1964,127,12.8,51.0333,180
765,1964,128,9.83333,53.0333,75
2009,1964,128,8.81667,50.5167,170
2075,1964,128,8.5,50.9667,420
3070,1964,128,9.41667,49.6333,410
3071,1964,128,9.61667,49.3667,240
3484,1964,128,11.7333,48.4,450
3630,1964,128,10.8,47.8333,830
3884,1964,128,11.45,49.1667,400
4080,1964,128,11.5167,50.3667,590
4121,1964,128,11.7333,50.2833,610
4445,1964,128,10.0333,49.8833,260
103,1964,129,10.7,53.6167,30
766,1964,129,10.6,53.1333,50
2049,1964,129,8.91667,50.1167,110
3589,1964,129,11.75,47.65,790
3959,1964,129,11.6833,49.5333,420
4172,1964,129,10.8,49.3333,400
4412,1964,129,10.35,50.4,310
5501,1964,129,12.45,50.8667,260
2869,1964,130,9.58333,48.9833,290
3482,1964,130,12.8833,47.7333,480
3656,1964,130,12.65,47.7667,680
3750,1964,130,12.1833,48.5833,390
3781,1964,130,13,48.4,400
3875,1964,130,11.65,49.3833,480
3876,1964,130,11.9,49.8667,460
3945,1964,130,11.6167,48.9,400
3984,1964,130,12.75,49.3167,420
3987,1964,130,12.7167,49.3833,520
3997,1964,130,12.1333,50.1667,540
4266,1964,130,11.1167,49.0167,560
5457,1964,130,13.1167,51.1167,210
152,1964,130,10.8167,54.1,10
317,1964,130,9.11667,53.9833,20
427,1964,130,9.45,52.4,50
563,1964,130,10.0333,51.8,130
1326,1964,130,6.25,51.5833,20
1821,1964,130,8.08333,50.75,380
1936,1964,130,9.15,50.3667,300
3088,1964,131,8.8,49.3833,130
3105,1964,131,8.3,48.9667,120
3515,1964,131,11.4167,47.7167,620
3534,1964,131,11.95,48.05,530
3628,1964,131,11.0167,47.8,980
911,1964,131,7.31667,52.8667,10
2652,1964,131,6.88333,49.9833,160
2217,1964,132,9.93333,51.0167,330
2294,1964,132,9.35,50.8833,270
2296,1964,132,9.06667,51,320
2552,1964,132,7.55,50.1667,450
4740,1964,132,14.3,51.9833,47
2937,1964,132,9.28333,49.15,220
2976,1964,132,9.76667,49.4833,250
3023,1964,132,8.8,49.0667,190
3346,1964,132,8.85,48.2833,520
3633,1964,132,11.3167,48.6333,420
3849,1964,132,11.8167,49.6167,400
4135,1964,132,11.9667,50.2167,520
4198,1964,132,10.3333,49.1667,450
481,1964,133,9.95,51.5333,190
1324,1964,133,6.18333,51.6333,20
2831,1964,133,7.41667,49.35,280
3798,1964,133,12.8833,49.0833,430
4251,1964,133,10.95,49.3667,380
4632,1964,133,7.05,49.1667,230
5661,1964,133,12.6333,51.3667,145
6398,1964,133,10.8,50.6833,700
2909,1964,134,9.86667,48.65,685
3091,1964,134,8.75,49.2667,180
3694,1964,134,12.6,48.8833,330
4256,1964,134,10.3167,49.45,350
4517,1964,134,10.2333,47.7167,900
2216,1964,134,9.53333,50.9833,370
3738,1964,135,11.8667,48.9333,480
4263,1964,135,10.9333,48.9,550
4506,1964,135,10.1167,48.1667,530
1674,1964,135,8.93333,52.1,160
4741,1964,135,14.1167,52.2167,100
6020,1964,135,12.7833,51.9167,90
502,1964,136,9.7,51.8,160
1832,1964,136,8.1,50.9167,350
1974,1964,136,9,49.7333,180
5449,1964,136,13.75,50.75,760
3978,1964,136,12.2667,49.6333,450
4584,1964,136,10.2167,47.5667,730
977,1964,137,8.03333,52.3167,90
1442,1964,137,6.2,50.7833,180
4055,1964,137,11.1667,49.95,450
4340,1964,137,10.2833,49.95,220
6313,1964,137,11.5833,50.5833,530
4015,1964,138,11,49.8667,290
4039,1964,138,10.8,50.3667,340
4054,1964,138,11.2833,49.9333,400
5670,1964,138,13.0333,50.7333,450
450,1964,138,9.25,52.7167,25
1910,1964,138,9.21667,50.6167,420
3127,1964,139,9.28333,49.4167,290
3967,1964,139,12.3167,49.7833,600
4333,1964,139,9.65,50.1,180
291,1964,139,10.2667,53.7333,45
1074,1964,139,9.85,51.9,200
1876,1964,140,7.43333,51.4,120
2761,1964,140,7.56667,49.4667,250
3824,1964,140,13.8167,48.75,720
4098,1964,140,11.6167,50.1167,370
4494,1964,141,10.75,47.5667,810
5277,1964,141,13.4333,54.6833,40
5943,1964,141,11.0833,51.5667,435
3422,1964,142,9.2,48.4,800
4848,1964,142,13.35,52.9833,45
5788,1964,142,11.4667,52.3833,75
360,1964,142,8.75,52.7667,55
1469,1964,142,6.26667,50.5667,530
2187,1964,142,8.7,50.7333,180
3014,1964,143,9.88333,49.0833,370
142,1964,143,11.1,54.5,6
531,1964,143,9.73333,51.95,200
4240,1964,144,10.3333,49.3833,440
2112,1964,145,9.76667,50.5667,310
2153,1964,145,9.81667,50.75,370
3986,1964,145,12.5833,49.4333,530
5443,1964,145,13,50.9,290
4394,1964,147,10.4667,50.3,280
1771,1964,149,8.46667,51.2,780
2764,1964,149,7.63333,49.3833,340
4156,1964,149,11.95,50.0167,600
4157,1964,150,11.8833,50.1,620
2438,1964,150,8.35,50.6167,190
2253,1964,156,8.7,51.35,420
118,1964,157,8.96667,54.6167,10
2242,1964,165,8.73333,51.35,400
3230,1964,167,9.2,47.7,410
4495,1964,169,10.4167,48.4333,460
2655,1965,95,6.76667,49.9833,290
2286,1965,104,9.26667,51.2333,260
2966,1965,120,9.08333,48.9,280
3173,1965,122,8.25,48.7667,180
3617,1965,122,11.6333,48.6,410
3088,1965,123,8.8,49.3833,130
3100,1965,123,8.4,48.95,130
244,1965,124,9.56667,54.5167,18
1072,1965,124,10.4333,52.3,80
1442,1965,124,6.2,50.7833,180
2415,1965,124,8.06667,50.1667,380
2545,1965,124,7.61667,50.5667,230
3063,1965,125,8.51667,49.2167,110
3070,1965,125,9.41667,49.6333,410
1129,1965,125,8.2,53.15,5
2489,1965,125,7.28333,49.6333,420
2842,1965,126,9.21667,48.7167,391
1539,1965,126,7.3,51.8333,65
2568,1965,126,6.65,49.75,260
2438,1965,127,8.35,50.6167,190
5528,1965,127,12.65,50.7333,400
199,1965,128,10.1667,54.1167,45
213,1965,128,9.65,54.0833,60
656,1965,128,10.35,52.5333,50
2937,1965,128,9.28333,49.15,220
3284,1965,128,8.16667,48.4833,280
4364,1965,128,10.4333,50.15,290
5457,1965,128,13.1167,51.1167,210
